"CollegeAthleteId","NflAthleteId","CollegeId","CollegeTeam","CollegeConference","NflTeam","Year","Overall","Round","Pick","Name","Position","Height","Weight","PreDraftRanking","PreDraftPositionRanking","PreDraftGrade","HometownInfo City","HometownInfo State","HometownInfo Country","HometownInfo Latitude","HometownInfo Longitude","HometownInfo CountyFips"
"-1042883","28955","277","West Virginia","Big East","Seattle","2012","15","1","15","Bruce Irvin","Outside Linebacker","75","245","56","3","83","Walnut","CA","USA","34.0202894","-117.8653386","06037"
"-1024884","28090","153","North Carolina","ACC","New York","2012","16","1","16","Quinton Coples","Defensive End","78","284","10","1","94","Kinston","NC","USA","35.2626635","-77.5816353","37107"
"482654","27428","333","Alabama","SEC","Cincinnati","2012","17","1","17","Dre Kirkpatrick","Cornerback","74","185","21","3","92","Gadsden","AL","USA","34.010929","-85.9989596","01055"
"243365","28296","2579","South Carolina","SEC","Los Angeles","2012","18","1","18","Melvin Ingram","Defensive End","74","264","16","3","93","Hamlet","NC","USA","34.8848775","-79.6942222","37153"
"232580","29060","68","Boise State","Mountain West","Chicago","2012","19","1","19","Shea McClellin","Outside Linebacker","75","260","19","1","92","Caldwell","ID","USA","43.6678736","-116.6894156","16027"
"379430","28585","239","Baylor","Big 12","Tennessee","2012","20","1","20","Kendall Wright","Wide Receiver","70","196","28","4","89","Pittsburg","TX","USA","32.9954021","-94.9657688","48063"
"382576","29006","183","Syracuse","Big East","New England","2012","21","1","21","Chandler Jones","Defensive End","77","266","11","2","94","Endicott","NY","USA","42.098408","-76.0493684","36007"
"235677","28779","197","Oklahoma State","Big 12","Cleveland","2012","22","1","22","Brandon Weeden","Quarterback","76","221","48","5","86","Edmond","OK","USA","35.6571367","-97.4649038","40109"
"-1014404","27818","2294","Iowa","Big Ten","Detroit","2012","23","1","23","Riley Reiff","Offensive Tackle","78","313","18","2","93","Parkston","SD","USA","43.395007","-97.984421","46067"
"-1033060","28952","24","Stanford","Pac-12","Pittsburgh","2012","24","1","24","David DeCastro","Offensive Guard","77","316","17","1","93","Bellevue","WA","USA","47.6144219","-122.1923372","53033"
"382599","27430","333","Alabama","SEC","New England","2012","25","1","25","Dont'a Hightower","Inside Linebacker","74","265","22","2","91","Lewisburg","TN","USA","35.4492404","-86.7888887","47117"
"-1013678","28967","356","Illinois","Big Ten","Houston","2012","26","1","26","Whitney Mercilus","Defensive End","76","261","32","5","89","Akron","OH","USA","41.083064","-81.518485","39153"
"-1043916","28514","275","Wisconsin","Big Ten","Cincinnati","2012","27","1","27","Kevin Zeitler","Offensive Guard","76","314","35","3","88","Waukesha","WI","USA","43.0116784","-88.2314813","55133"
"-1039061","28988","30","USC","Pac-12","Green Bay","2012","28","1","28","Nick Perry","Defensive End","75","271","38","6","88","Detroit","MI","USA","42.3315509","-83.0466403","26163"
"500930","28160","87","Notre Dame","FBS Independents","Minnesota","2012","29","1","29","Harrison Smith","Safety","74","213","29","2","89","Knoxville","TN","USA","35.9603948","-83.9210261","47093"
"381685","29003","356","Illinois","Big Ten","San Francisco","2012","30","1","30","A.J. Jenkins","Wide Receiver","72","190","62","7","82","Jacksonville","FL","USA","30.3321838","-81.655651","12031"
"232567","28603","68","Boise State","Mountain West","Tampa Bay","2012","31","1","31","Doug Martin","Running Back","69","223","26","2","90","Stockton","CA","USA","37.9577016","-121.2907796","06077"
"480218","28963","259","Virginia Tech","ACC","New York","2012","32","1","32","David Wilson","Running Back","70","206","52","3","84","Danville","VA","USA","36.5859718","-79.3950228","51590"
"234141","27462","2026","Appalachian State","Southern","Los Angeles","2012","33","2","1","Brian Quick","Wide Receiver","76","220","68","8","79","","","","","",""
"236965","28327","24","Stanford","Pac-12","Indianapolis","2012","34","2","2","Coby Fleener","Tight End","78","247","30","1","89","Lemont","IL","USA","41.6737149","-88.0016263","17031"
"382614","29053","333","Alabama","SEC","Baltimore","2012","35","2","3","Courtney Upshaw","Defensive End","74","272","25","4","90","Eufaula","AL","USA","31.905459999999998","-85.15893958513422","01005"
"-1007153","27545","2132","Cincinnati","Big East","Denver","2012","36","2","4","Derek Wolfe","Defensive Tackle","77","295","53","9","84","Lisbon","OH","USA","40.7720044","-80.7681336","39029"
"-1006350","27497","25","California","Pac-12","Cleveland","2012","37","2","5","Mitchell Schwartz","Offensive Tackle","77","318","65","7","81","Pacific Palisades","CA","USA","34.0480643","-118.5264706","06037"
"-1007422","27557","228","Clemson","ACC","Jacksonville","2012","38","2","6","Andre Branch","Defensive End","76","259","43","7","87","Richmond","VA","USA","37.5385087","-77.43428","51760"
"","28085","2453","North Alabama","","Los Angeles","2012","39","2","7","Janoris Jenkins","Cornerback","70","193","44","4","87","","","","","",""
"","28689","2395","Midwestern State","","Carolina","2012","40","2","8","Amini Silatolu","Offensive Guard","76","311","40","4","87","","","","","",""
"-1011790","29046","61","Georgia","SEC","Buffalo","2012","41","2","9","Cordy Glenn","Offensive Tackle","78","345","24","3","91","Riverdale","GA","USA","33.5726113","-84.4132594","13063"
"-1033064","28326","24","Stanford","Pac-12","Miami","2012","42","2","10","Jonathan Martin","Offensive Tackle","77","312","31","4","89","North Hollywood","CA","USA","34.1729044","-118.3740371","06037"
"483021","29011","59","Georgia Tech","ACC","New York","2012","43","2","11","Stephen Hill","Wide Receiver","76","215","27","3","90","Lithonia","GA","USA","33.7123305","-84.1051939","13089"
"377715","27796","356","Illinois","Big Ten","Kansas City","2012","44","2","12","Jeff Allen","Offensive Guard","76","307","34","2","89","Chicago","IL","USA","41.8755616","-87.6244212","17031"
"483175","28294","2579","South Carolina","SEC","Chicago","2012","45","2","13","Alshon Jeffery","Wide Receiver","75","216","59","6","83","St. Matthews","SC","USA","33.664876","-80.7778681","45017"
"380698","28662","25","California","Pac-12","Philadelphia","2012","46","2","14","Mychal Kendricks","Inside Linebacker","71","239","60","3","82","Fresno","CA","USA","36.7295295","-119.70886126075588","06019"
"382945","28903","328","Utah State","Western Athletic","Seattle","2012","47","2","15","Bobby Wagner","Inside Linebacker","72","241","84","4","73","Ontario","CA","USA","34.065846","-117.6484304","06071"
"381682","27792","356","Illinois","Big Ten","New England","2012","48","2","16","Tavon Wilson","Safety","72","203","","24","32","Washington","DC","USA","38.8949855","-77.0365708","11001"
"237718","27589","41","Connecticut","Big East","Los Angeles","2012","49","2","17","Kendall Reyes","Defensive Tackle","76","299","50","7","86","Nashua","NH","USA","42.7653662","-71.467566","33011"
"377970","27542","2132","Cincinnati","Big East","Los Angeles","2012","50","2","18","Isaiah Pead","Running Back","70","197","71","6","78","Columbus","OH","USA","39.9622601","-83.0007065","39049"
"-1020824","28009","127","Michigan State","Big Ten","Green Bay","2012","51","2","19","Jerel Worthy","Defensive Tackle","74","309","23","4","91","Huber Heights","OH","USA","39.85902405","-84.11136295364687","39113"
"381513","28094","153","North Carolina","ACC","Tennessee","2012","52","2","20","Zach Brown","Outside Linebacker","73","244","74","5","78","Columbia","MD","USA","39.193919550000004","-76.87477229012376","24027"
"-1029220","28182","213","Penn State","Big Ten","Cincinnati","2012","53","2","21","Devon Still","Defensive Tackle","77","303","33","5","89","Wilmington","DE","USA","39.7459468","-75.546589","10003"
"232171","28769","201","Oklahoma","Big 12","Detroit","2012","54","2","22","Ryan Broyles","Wide Receiver","71","192","98","12","70","Norman","OK","USA","35.2225717","-97.4394816","40027"
"-1043899","29007","275","Wisconsin","Big Ten","Atlanta","2012","55","2","23","Peter Konz","Center","77","314","41","1","87","Neenah","WI","USA","44.1858193","-88.462609","55139"
"-1027202","28759","194","Ohio State","Big Ten","Pittsburgh","2012","56","2","24","Mike Adams","Offensive Tackle","79","323","49","6","86","Dublin","OH","USA","40.0992294","-83.1140771","39049"
"480396","29000","9","Arizona State","Pac-12","Denver","2012","57","2","25","Brock Osweiler","Quarterback","79","242","42","4","87","Kalispell","MT","USA","48.2022563","-114.3167117","30029"
"501847","28042","158","Nebraska","Big Ten","Tampa Bay","2012","58","2","26","Lavonte David","Outside Linebacker","73","233","36","2","88","Miami","FL","USA","25.7742658","-80.1936589","12086"
"-1018510","27949","276","Marshall","Conference USA","Philadelphia","2012","59","2","27","Vinny Curry","Defensive End","75","266","46","8","86","Neptune","NJ","USA","40.2239981","-74.0478216","34025"
"-1014798","28970","66","Iowa State","Big 12","Baltimore","2012","60","2","28","Kelechi Osemele","Offensive Guard","78","333","72","6","78","Houston","TX","USA","29.7589382","-95.3676974","48201"
"-1028523","28787","2483","Oregon","Pac-12","San Francisco","2012","61","2","29","LaMichael James","Running Back","68","194","67","5","79","Texarkana","TX","USA","33.44628645","-94.07638067493534","48037"
"382862","28916","238","Vanderbilt","SEC","Green Bay","2012","62","2","30","Casey Hayward","Cornerback","71","192","66","8","80","Perry","GA","USA","32.4586695","-83.7319658","13153"
"480208","28986","99","LSU","SEC","New York","2012","63","2","31","Rueben Randle","Wide Receiver","75","210","37","5","88","Bastrop","LA","USA","32.7761446","-91.9082967","48021"
"381462","28958","228","Clemson","ACC","Indianapolis","2012","64","3","1","Dwayne Allen","Tight End","75","255","55","2","83","Fayetteville","NC","USA","35.0525759","-78.878292","37051"
"2318319","28742","149","Montana","Big Sky","Los Angeles","2012","65","3","2","Trumaine Johnson","Cornerback","74","204","47","5","86","","","","","",""
"483345","28989","2116","UCF","Conference USA","Minnesota","2012","66","3","3","Josh Robinson","Cornerback","70","199","61","6","82","Sunrise","FL","USA","26.1482449","-80.32888594100868","12011"
"481156","29010","21","San Diego State","Mountain West","Denver","2012","67","3","4","Ronnie Hillman","Running Back","69","200","151","12","59","La Habra","CA","USA","33.9330156","-117.944777","06059"
"381982","28760","194","Ohio State","Big Ten","Houston","2012","68","3","5","DeVier Posey","Wide Receiver","74","211","159","22","57","Cincinnati","OH","USA","39.1014537","-84.5124602","39061"
"-1025233","28999","152","NC State","ACC","Buffalo","2012","69","3","6","T.J. Graham","Wide Receiver","71","188","146","20","60","Raleigh","NC","USA","35.7803977","-78.6390989","37183"
"238199","28945","25","California","Pac-12","Jacksonville","2012","70","3","7","Bryan Anger","Punter","76","208","","2","31","Camarillo","CA","USA","34.2164099","-119.0376573","06111"
"-1030839","29034","2567","SMU","Conference USA","Washington","2012","71","3","8","Josh LeRibeus","Offensive Guard","75","312","167","12","54","Richardson","TX","USA","32.9481789","-96.7297206","48113"
"-1019842","29008","2390","Miami","ACC","Miami","2012","72","3","9","Olivier Vernon","Defensive End","74","261","69","9","79","Miami","FL","USA","25.7742658","-80.1936589","12086"
"378690","27923","99","LSU","SEC","Los Angeles","2012","73","3","10","Brandon Taylor","Safety","71","202","73","3","78","Franklinton","LA","USA","30.8471283","-90.153141","22117"
"-1027591","28774","201","Oklahoma","Big 12","Kansas City","2012","74","3","11","Donald Stephenson","Offensive Tackle","78","312","94","9","71","Blue Springs","MO","USA","39.017316","-94.282265","29095"
"238093","28525","275","Wisconsin","Big Ten","Seattle","2012","75","3","12","Russell Wilson","Quarterback","71","204","104","8","69","Richmond","VA","USA","37.5385087","-77.43428","51760"
"240381","27997","193","Miami (OH)","Mid-American","Houston","2012","76","3","13","Brandon Brooks","Offensive Guard","77","353","70","5","79","Milwaukee","WI","USA","43.0349931","-87.922497","55079"
"237801","28558","2032","Arkansas State","Sun Belt","New York","2012","77","3","14","Demario Davis","Outside Linebacker","74","235","87","6","72","Brandon","MS","USA","32.2731475","-89.9868058","28121"
"381402","28721","142","Missouri","Big 12","Miami","2012","78","3","15","Michael Egnew","Tight End","77","252","102","4","69","Plainview","TX","USA","34.1847936","-101.7068417","48189"
"236679","29059","204","Oregon State","Pac-12","Chicago","2012","79","3","16","Brandon Hardin","Safety","75","222","134","7","62","Honolulu","HI","USA","21.304547","-157.8556764","15003"
"238029","28771","201","Oklahoma","Big 12","Arizona","2012","80","3","17","Jamell Fleming","Cornerback","71","206","91","12","71","Arlington","TX","USA","32.701938999999996","-97.10562379033699","48439"
"-1005134","28609","68","Boise State","Mountain West","Dallas","2012","81","3","18","Tyrone Crawford","Defensive End","76","275","80","10","75","Windsor","ON","Canada","","",""
"-1020511","28001","130","Michigan","Big Ten","Tennessee","2012","82","3","19","Mike Martin","Defensive Tackle","73","306","75","10","78","Redford","MI","USA","42.3944","-83.2974","29179"
"483132","28243","164","Rutgers","Big East","Cincinnati","2012","83","3","20","Mohamed Sanu","Wide Receiver","74","211","109","15","68","South Brunswick","NJ","USA","40.3849235","-74.52047462565923","34023"
"482169","28971","218","Temple","Mid-American","Baltimore","2012","84","3","21","Bernard Pierce","Running Back","72","218","90","8","71","Ardmore","PA","USA","40.0067786","-75.2854622","42091"
"-1017491","27936","309","Louisiana","Sun Belt","Detroit","2012","85","3","22","Dwight Bentley","Cornerback","70","182","64","7","81","Pahokee","FL","USA","26.8200607","-80.6653351","12099"
"2311754","27985","2390","Miami","ACC","Pittsburgh","2012","86","3","23","Sean Spence","Outside Linebacker","71","231","124","8","64","","","","","",""
"-1007145","27551","2132","Cincinnati","Big East","Cleveland","2012","87","3","24","John Hughes","Defensive Tackle","75","309","250","22","35","Gahanna","OH","USA","40.0195625","-82.8791363","39049"
"238803","27468","12","Arizona","Pac-12","Philadelphia","2012","88","3","25","Nick Foles","Quarterback","77","243","54","6","84","Austin","TX","USA","30.2711286","-97.7436995","48453"
"","29016","3","Birmingham-Southern","","New Orleans","2012","89","3","26","Akiem Hicks","Defensive Tackle","77","318","128","14","63","","","","","",""
"-1002361","27489","8","Arkansas","SEC","New England","2012","90","3","27","Jake Bequette","Defensive End","77","274","143","17","60","Little Rock","AR","USA","34.7464809","-92.2895948","05119"
"-1032789","28848","2572","Southern Mississippi","Conference USA","Atlanta","2012","91","3","28","Lamar Holmes","Offensive Tackle","77","323","","22","31","Gastonia","NC","USA","35.2622158","-81.1838794","37071"
"2316073","29036","2229","Florida International","Sun Belt","Indianapolis","2012","92","3","29","T.Y. Hilton","Wide Receiver","70","183","79","10","75","","","","","",""
"-1007438","27556","228","Clemson","ACC","Cincinnati","2012","93","3","30","Brandon Thompson","Defensive Tackle","74","311","45","6","87","Thomasville","GA","USA","30.8365815","-83.9787808","13275"
"481682","28931","259","Virginia Tech","ACC","New York","2012","94","3","31","Jayron Hosley","Cornerback","70","178","95","13","70","Delray Beach","FL","USA","26.4614625","-80.0728201","12099"
"-1040109","29065","254","Utah","Pac-12","Las Vegas","2012","95","3","32","Tony Bergstrom","Offensive Guard","77","313","141","10","60","Salt Lake City","UT","USA","40.7596198","-111.8867975","49035"
"381585","27999","154","Wake Forest","ACC","Los Angeles","2012","96","4","1","Chris Givens","Wide Receiver","71","198","82","11","74","Wylie","TX","USA","33.0151201","-96.5388789","48085"
"480248","28962","2390","Miami","ACC","Miami","2012","97","4","2","Lamar Miller","Running Back","71","212","58","4","83","Miami","FL","USA","25.7742658","-80.1936589","12086"
"2266482","27607","48","Delaware","CAA","Baltimore","2012","98","4","3","Gino Gradkowski","Offensive Guard","75","295","","29","30","","","","","",""
"-1011794","27705","61","Georgia","SEC","Houston","2012","99","4","4","Ben Jones","Center","75","303","101","2","70","Centreville","AL","USA","32.9445682","-87.1386067","01007"
"382156","27984","2390","Miami","ACC","Cleveland","2012","100","4","5","Travis Benjamin","Wide Receiver","71","172","174","27","52","Belle Glade","FL","USA","26.6845104","-80.6675577","12099"
"231839","27476","9","Arizona State","Pac-12","Denver","2012","101","4","6","Omar Bolden","Cornerback","70","202","170","24","53","Ontario","CA","USA","34.065846","-117.6484304","06071"
"238910","28010","127","Michigan State","Big Ten","Washington","2012","102","4","7","Kirk Cousins","Quarterback","75","214","57","7","83","Holland","MI","USA","42.7876022","-86.1090828","26139"
"232169","28772","201","Oklahoma","Big 12","Carolina","2012","103","4","8","Frank Alexander","Defensive End","76","270","139","16","61","Baton Rouge","LA","USA","30.4459596","-91.18738","22033"
"382617","28546","8","Arkansas","SEC","Carolina","2012","104","4","9","Joe Adams","Wide Receiver","71","179","78","9","76","Little Rock","AR","USA","34.7464809","-92.2895948","05119"
"377665","27673","52","Florida State","ACC","Buffalo","2012","105","4","10","Nigel Bradham","Outside Linebacker","74","241","120","7","65","Crawfordville","FL","USA","30.1760358","-84.3751778","12129"
"238371","28990","328","Utah State","Western Athletic","Seattle","2012","106","4","11","Robert Turbin","Running Back","70","222","107","9","69","Fremont","CA","USA","37.5482697","-121.9885719","06001"
"242338","27690","278","Fresno State","Western Athletic","Kansas City","2012","107","4","12","Devon Wylie","Wide Receiver","69","187","192","29","48","Roseville","CA","USA","38.7521235","-121.2880059","06061"
"-1004807","28586","239","Baylor","Big 12","Denver","2012","108","4","13","Philip Blake","Center","75","311","113","3","68","Toronto","ON","Canada","","",""
"-1042065","28429","264","Washington","Pac-12","Pittsburgh","2012","109","4","14","Alameda Ta'amu","Defensive Tackle","75","348","51","8","85","Kent","WA","USA","47.3826903","-122.2270272","53033"
"384896","27935","309","Louisiana","Sun Belt","Los Angeles","2012","110","4","15","Ladarius Green","Tight End","78","238","117","5","66","Pensacola","FL","USA","30.421309","-87.2169149","12033"
"241818","29061","218","Temple","Mid-American","Chicago","2012","111","4","16","Evan Rodriguez","Tight End","74","239","222","8","41","North Bergen","NJ","USA","40.8042674","-74.012084","34017"
"-1021800","29005","145","Ole Miss","SEC","Arizona","2012","112","4","17","Bobby Massie","Offensive Tackle","78","316","39","5","87","Lynchburg","VA","USA","37.4137536","-79.1422464","51680"
"-1041803","28994","154","Wake Forest","ACC","Dallas","2012","113","4","18","Kyle Wilber","Outside Linebacker","76","249","135","8","62","Apopka","FL","USA","28.6779683","-81.5115214","12095"
"-1009905","27664","57","Florida","SEC","Seattle","2012","114","4","19","Jaye Howard","Defensive Tackle","75","301","178","17","51","Apopka","FL","USA","28.6779683","-81.5115214","12095"
"238205","29030","228","Clemson","ACC","Tennessee","2012","115","4","20","Coty Sensabaugh","Cornerback","71","189","126","18","63","Kingsport","TN","USA","36.550238","-82.5594293","47163"
"482765","28959","61","Georgia","SEC","Cincinnati","2012","116","4","21","Orson Charles","Tight End","75","251","83","3","73","Tampa","FL","USA","27.9477595","-82.458444","12057"
"-1041795","28416","154","Wake Forest","ACC","San Francisco","2012","117","4","22","Joe Looney","Offensive Guard","75","309","88","7","72","Lake Worth","FL","USA","26.615891","-80.0691435","12099"
"382643","28547","8","Arkansas","SEC","Minnesota","2012","118","4","23","Jarius Wright","Wide Receiver","70","182","125","18","64","Warren","AR","USA","33.6126086","-92.0645831","05011"
"236775","28383","251","Texas","Big 12","Washington","2012","119","4","24","Keenan Robinson","Outside Linebacker","75","242","154","13","58","Plano","TX","USA","33.0136764","-96.6925096","48085"
"241126","28052","2440","Nevada","Western Athletic","Cleveland","2012","120","4","25","James-Michael Johnson","Inside Linebacker","73","241","122","5","65","Fairfield","CA","USA","38.2493581","-122.0399663","06095"
"381922","28673","127","Michigan State","Big Ten","Houston","2012","121","4","26","Keshawn Martin","Wide Receiver","72","188","105","16","69","Inkster","MI","USA","42.2942045","-83.3099303","26163"
"236687","28513","275","Wisconsin","Big Ten","New Orleans","2012","122","4","27","Nick Toon","Wide Receiver","74","215","93","14","71","Middleton","WI","USA","43.0962919","-89.5119565","55025"
"382675","27704","61","Georgia","SEC","Philadelphia","2012","123","4","28","Brandon Boykin","Cornerback","70","182","77","10","76","Fayetteville","GA","USA","33.4487257","-84.4549262","13113"
"232419","28979","99","LSU","SEC","Buffalo","2012","124","4","29","Ron Brooks","Cornerback","70","190","85","11","73","Irving","TX","USA","32.8295183","-96.9442177","48113"
"481629","28954","201","Oklahoma","Big 12","Detroit","2012","125","4","30","Ronnell Lewis","Outside Linebacker","74","253","63","4","81","Dewar","OK","USA","35.4581596","-95.941386","40111"
"-1023460","28040","158","Nebraska","Big Ten","Houston","2012","126","4","31","Jared Crick","Defensive End","76","279","133","15","62","Cozad","NE","USA","40.8595822","-99.9858546","31047"
"232822","27549","2132","Cincinnati","Big East","New York","2012","127","4","32","Adrien Robinson","Tight End","76","267","196","7","47","Indianapolis","IN","USA","39.7683331","-86.1583502","18097"
"236576","29028","30","USC","Pac-12","Minnesota","2012","128","4","33","Rhett Ellison","Fullback","77","251","162","1","55","Portola Valley ","CA","USA","37.3736298","-122.219047","06081"
"-1031177","28265","21","San Diego State","Mountain West","Las Vegas","2012","129","4","34","Miles Burris","Outside Linebacker","74","246","145","11","60","Granite Bay","CA","USA","38.7632346","-121.1638361","06061"
"2311262","28797","2569","South Carolina State","MEAC","Baltimore","2012","130","4","35","Christian Thompson","Safety","72","211","200","17","45","","","","","",""
"-1003776","28568","2","Auburn","SEC","New York","2012","131","4","36","Brandon Mosley","Offensive Tackle","78","314","114","10","68","Jefferson","GA","USA","34.1170537","-83.5723876","13157"
"236531","27819","2294","Iowa","Big Ten","Green Bay","2012","132","4","37","Mike Daniels","Defensive Tackle","73","291","81","11","74","Blackwood","NJ","USA","39.8023363","-75.0640602","34007"
"2270026","27945","311","Maine","CAA","Green Bay","2012","133","4","38","Jerron Mcmillian","Safety","71","203","","33","30","","","","","",""
"382621","27488","8","Arkansas","SEC","Minnesota","2012","134","4","39","Greg Childs","Wide Receiver","75","219","207","31","44","Warren","AR","USA","33.6126086","-92.0645831","05011"
"233333","27639","331","Eastern Washington","Big Sky","Dallas","2012","135","4","40","Matt Johnson","Safety","73","216","","72","30","","","","","",""
"-1000996","27435","333","Alabama","SEC","Indianapolis","2012","136","5","1","Josh Chapman","Defensive Tackle","73","316","116","13","67","Hoover","AL","USA","33.3848933","-86.8070484","01073"
"379401","28371","2633","Tennessee","SEC","Denver","2012","137","5","2","Malik Jackson","Defensive End","77","284","186","20","49","Northridge","CA","USA","34.2345615","-118.5369316","06037"
"385316","28363","218","Temple","Mid-American","Detroit","2012","138","5","3","Tahir Whitehead","Outside Linebacker","73","233","","25","30","Newark","NJ","USA","40.735657","-74.1723667","34013"
"385320","29044","87","Notre Dame","FBS Independents","Minnesota","2012","139","5","4","Robert Blanton","Safety","73","208","177","13","51","Matthews","NC","USA","35.1170873","-80.723718","37119"
"238903","28482","277","West Virginia","Big East","Tampa Bay","2012","140","5","5","Najee Goode","Inside Linebacker","72","244","251","10","35","Cleveland","OH","USA","41.5051613","-81.6934446","39035"
"-1014393","28965","2294","Iowa","Big Ten","Washington","2012","141","5","6","Adam Gettis","Offensive Guard","74","293","110","9","68","Frankfort","IL","USA","41.4958665","-87.8486613","17197"
"241377","28056","2440","Nevada","Western Athletic","Jacksonville","2012","142","5","7","Brandon Marshall","Outside Linebacker","73","242","215","20","42","North Las Vegas","NV","USA","36.2005843","-115.1215844","32003"
"2330112","27599","324","Coastal Carolina","Big South","Carolina","2012","143","5","8","Josh Norman","Cornerback","72","197","76","9","77","","","","","",""
"-1011081","27672","52","Florida State","ACC","Buffalo","2012","144","5","9","Zebrie Sanders","Offensive Tackle","78","320","89","8","72","Dayton","OH","USA","39.7589478","-84.1916069","39113"
"-1030847","28284","2567","SMU","Conference USA","Tennessee","2012","145","5","10","Taylor Thompson","Tight End","78","282","127","14","63","Prosper","TX","USA","33.2385763","-96.7866058","48085"
"2515951","27436","333","Alabama","SEC","Kansas City","2012","146","5","11","De'quan Menzie","Cornerback","71","195","132","19","62","","","","","",""
"237224","28407","2628","TCU","Mountain West","Buffalo","2012","147","5","12","Tank Carder","Outside Linebacker","74","236","149","12","59","Sweeny","TX","USA","29.0428593","-95.6977341","48039"
"","27457","2790","Albion","","Detroit","2012","148","5","13","Chris Greenwood","Cornerback","73","196","","65","30","","","","","",""
"-1029222","28192","213","Penn State","Big Ten","Los Angeles","2012","149","5","14","Johnnie Troutman","Offensive Guard","76","325","","22","32","Brown Mills","NJ","USA","39.96416","-74.557827","34005"
"-1032143","28794","2579","South Carolina","SEC","Los Angeles","2012","150","5","15","Rokevious Watkins","Offensive Guard","76","338","198","16","46","Fairburn","GA","USA","33.5670562","-84.5810418","13121"
"-1042056","28432","264","Washington","Pac-12","Arizona","2012","151","5","16","Senio Kelemete","Offensive Guard","76","307","189","14","49","Seattle","WA","USA","47.6038321","-122.3300624","53033"
"236822","28943","259","Virginia Tech","ACC","Dallas","2012","152","5","17","Danny Coale","Wide Receiver","72","201","152","21","59","Lexington","VA","USA","37.7840208","-79.4428157","51678"
"-1029839","28227","2509","Purdue","Big Ten","Philadelphia","2012","153","5","18","Dennis Kelly","Offensive Tackle","80","304","","26","30","Chicago Heights","IL","USA","41.5062834","-87.6357079","17031"
"232975","27776","70","Idaho","Western Athletic","Seattle","2012","154","5","19","Korey Toomer","Outside Linebacker","74","234","","78","30","","","","","",""
"-1028524","28163","2483","Oregon","Pac-12","Miami","2012","155","5","20","Josh Kaddu","Outside Linebacker","75","239","173","16","52","Vacaville","CA","USA","38.3565773","-121.9877444","06095"
"381741","27820","2294","Iowa","Big Ten","Cincinnati","2012","156","5","21","Shaun Prater","Cornerback","70","190","119","16","65","Omaha","NE","USA","41.2587459","-95.9383758","31055"
"380971","28520","275","Wisconsin","Big Ten","Atlanta","2012","157","5","22","Bradie Ewing","Fullback","72","239","","3","34","Richland Center","WI","USA","43.3355111","-90.3854036","55103"
